Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
5490,B00622CYVI,A1ACM1TB55YQA3,ivy,0,2,3,1320883200,BPA in the lid?,"I like their variety package, but also heard that there is BPA in the lid. I will switch to other BPA free products."
8875,B001EQ5EQE,AH8GFZJP4AKCM,B. Avery,1,1,4,1270512000,Lavazza decaf Espresso ground coffee,"I've been using this coffee for several years and I am quite satisfied.  For a decaf, it is rich and satisfying, a robust taste for the early morning.  One of the best decaf coffees I've tasted."
8448,B003VXFK44,A2SZLNSI5KOQJT,"Carrie, ""Formerly &#34;Sister Carrie&#34;""",0,0,3,1326672000,Sweet Coconut Flavor with A Mild Aftertaste.  Mild to Medium Blend.,"Jamaica Me Crazy is a sweet, coconut flavored coffee that has a mild aftertaste.  It is not a bold blend, but rather a mild to medium blend that leans more mild.<br /><br />This is certainly not a first cup of morning coffee for die-hard coffee drinkers who lean towards the medium to bold blends.  I would consider it a second cup of morning coffee, afternoon pick me up coffee or a dessert coffee.<br /><br />Flavor is OK.  I would like it better if the aftertaste didn't linger.  For a flavored coffee, it isn't bad & if you are a coconut fan, it is a blend to try on for size."
1952,B001HBTGI8,A3V0JZF9SFQ4AF,"D. Miles ""Happy Camper""",0,0,5,1332720000,This is the stuff !!,"I've tried a few different 'Dirty Martini' mix's, etc. but I prefer the actual juice from the olive jar. Well, as any experienced dirty martini drinker knows; you soon have way too many olives and not enough juice. Boscoli Family Dirty Martini Olive Juice is the real thing. I usually buy 4 of the 25oz. bottles and that'll last me several months. Shipping is pricey but the bottles come not only packed in peanuts but also bubble wrapped. They pack 'em in a sturdy cardboard box and tape it up real well. I live in a rural area and usually get my order in about 4 days. Fantastic experience all the way around."
4025,B000UZVPKO,A45WV0Q16PKU,Sebastian,0,0,5,1345593600,Satisifed customer,The product arrived on time and is delicious. Thanks very much. The price was very fair. What else needs to be said?
1163,B001DR488E,A29QUTP17Q5KJ1,"D. Murray ""It's All About Bandwidth""",2,2,5,1274140800,The BEST!!!!,I have used your product for years and find myself in a town where they are sold only in very small bottles.  I am used to buying your product by the half gallon and would like to make my purchases online.  I have tried using other products which pale in comparison to your Original Barbecue Sauce.
1031,B001E6KBSK,A23YE95SVEUYZL,A. Zirilli,1,3,5,1259625600,Great Taste - Healthy Cereal,Eating healthy never tasted so good. Tough to find in my local stores but Amazon has it at a great price especially through subscribe and save.
6859,B001LG945O,AI0PLL5DQAHRG,"Ty Arthur ""xFiruath""",0,1,3,1250726400,A decent carbonated fruit drink that offers a healthier alternative to normal soda,"The Switch Orange Tangerine drink is one of the many beverages out there that are trying to offer soda drinkers a slightly healthier alternative without sacrificing the flavor.  No mistake should be made to think that Switch is primarily a fruit drink.  Although it contains 100% juice, Switch is a soda first and a fruit beverage second.  The carbonation, combined with the various citrus flavors, make Switch taste a bit like Mountain Dew with an extra orange kick.<br /><br />Soda fans who like Mountain Dew but want something made of juice should love Switch, as it does offer a slightly healthier alternative to the standard carbonated drink.  Since there are so many fruit juices present each can has 100% of the daily recommended Vitamin C and 20% of the daily recommended vitamin A.  The lack of artificial preservatives does also give it a slightly more crisp taste.<br /><br />It's important to note that Switch isn't ""sugar free,"" but rather has ""no sugar added.""  The distinction is missed by many, and could be very important for diabetics or anyone watching their sugar intake.  The drink actually has 34 grams of sugar in each can, but since it's coming from the fruit juice and not from high fructose corn syrup it's less of a problem for anyone looking for a more healthy drink.<br /><br />The biggest factor in deciding if Switch will be worthy anyone's time depends entirely on how much they enjoy carbonated citrus drinks.  Soda fans who want a fruitier and less artificial drink will probably love Switch.  People who just want fruit juice and don't enjoy the carbonated flavor should probably avoid, however."
6522,B003JYEL2W,A1XWMSFGHROB1E,"Julie Guerrero ""grandmajag""",0,0,3,1348790400,not as good as it usually is,I love Community Coffee but the batch I received of the Special Decaf was old the bags had lost their vacuum packed state.
3637,B003MPKGKE,A2S04E13APK7CM,Sunni,4,6,3,1288742400,Late shipment,"I paid extra money to have this overnighted to my sister, and it turns out it arrived more than a day late. That's unacceptable to me."
9774,B000KFXEYE,A398OWPQ0U18R0,"Susan Moehrle ""Sue""",1,1,5,1241654400,Just what I wanted,Has just enough of the raspberry taste without being over bearing. Will purchase more in the future when my supple depletes.  I had trouble finding a good raspberry hot cocoa but now I know where to get it.  This site will be one of my favorites.
680,B000G6MBX2,A386PFEJWL73X5,L. Hulse,2,2,5,1185062400,These are the best widely available bbq chips!,"thesedon't like hot food they might be a bit much for you. They have a great balance of sweetness and spice. Of course, Kettle Chips are just good chips - they use good oil to make them and even the plain ones are tasty. I also like that they are ridged chips - those are usually too crunchy and hard to chew for me - I don't want to have to work that hard for my deliciousness. If you like spicy barbecue you will definitely like these chips."
6481,B000FNEX50,AYCEMQOKGAMMM,Chase,0,0,5,1274140800,best GFCFEFSF cookie,"My daughter is very picky, but she like this cookie very much. i haven't seen any product GFCFEFSF this good. great product."
7812,B00474H936,A111NLV0QLBGFW,Jenluvsamazon,0,0,5,1347408000,Make this your #1 product for Meatless Mondays !,"I Love all three products that Harmony Valley has but the Vegetarian Hamburger Mix is my familys favorite,we love to make Taco Salad, Sloppy Joes,Meatless Meatballs, Hamburgers,Salisbury Steak,Spaghetti with this great product , if you love the store bought Vegi burgers that are found in the frezzer section of your store these are 100 times better & so fresh tasting & GMO FREE ! Thanks Harmony Valley for making such a great & safe to eat product! p.s. the plant is ran on wind power !! ""GMO FREE is the way for me """
5133,B0028VAQSU,A3SCQCWP3PYMQ5,Jill S.,0,0,5,1334275200,Best value,We go through Pamela's like crazy.  Fantastic for pancakes (we like to add a little vanilla to batter).  It also makes great chocolate chip cookies and banana bread.  The 25 lb bag is definately the best way to go value wise.
381,B003YXWAF8,A35G909LKGM6R1,Jeanjae,1,3,3,1336176000,Disappointing,"The spicy version of this ketchup isn't bad, but it is too expensive.  The regular version is sweet as dessert.  Horrible.  Annie's Organic has a much better flavor and costs a lot less.  Even Heinz organic is a better deal.  I gave it three stars instead of two because it is in glass, not plastic."
8675,B003VXFK44,AY2K56GDX6CBD,Denise M. Guthrie,1,4,1,1292371200,Taste like old socks,I thought this coffee was really horrible. Had one cup and will throw the rest away because it can't be returned.
9731,B001LXYA5Q,A34ADR04XA4XA9,Lauren,0,1,2,1294704000,Nasty...,"First of all, these things taste pretty bad. If you can handle the taste while they melt on your tongue, maybe it wouldn't be AS bad. But I really didn't notice much change in the taste of foods. Lemons tasted sweet, but that's all I noticed. I considered trying two at a time, but they just tasted so bad to me that I have never used them again."
4253,B004391DK0,A3SO3Q36EC3LJO,Stephanie L. Sanders,107,108,5,1284854400,Best Tasting that we've ever had: Gluten-Free Bisquick,"Our family has been wheat-free for 3 years and gluten-free for 1 1/2 so we've tried just about every mix out there.  I just found that Bisquick has a GF mix while in the grocery store and decided to give it a try.  This is DEFINITELY the best mix that we have ever tasted: smooth, not grainy.  I don't know that side-by-side with regular wheat pancakes that you would notice the difference!"
9304,B006N3IG4K,A2FMH70WTSIDF6,Whimsy,0,0,5,1294704000,Great brew,"This is my favorite of all the coffees I've tried. Smooth and flavorful without being a flavored coffee, its a definite treat anytime of day."
611,B000G6RYNE,A2YKWYC3WQJX5J,"Shannie ""Shan""",1,1,5,1212451200,Caution: Kettle Chips are addictive!,These really are amazing chips. Don't be put off by one of the cheeses being blue cheese...it is so subtle that even blue cheese haters (like me)will enjoy these.
7181,B003TDRKHQ,A2PWSGC287MQ3K,"D. DeCosta ""Colton Books""",3,3,5,1280707200,My Dog Loves it!,"This dog food is a keeper. I have to buy special dog food for my dog because he has allergies to chicken and brown rice.<br />My Vet prescribed an Iams brand food with kangaroo meat in it. My dog didn't really care for the taste but he ate it.<br />I wanted something more natural, so I looked up Flint River Ranch Fish & Chips. What frustrates me, is how you have to wean your dog off of the old food<br />to gradually get used to the new. He liked the flavor so much, he ate around the old dog food and only ate the Flint River Fish & Chips. Fortunately, his tummy handled<br />the new food really well. We have no problem getting him to eat and I like that he doesn't have to eat a larger serving to get the same nutrition. I will definitely order<br />Flint River Ranch Fish & Chips again, and soon. I recommend it highly."
3862,B001M074MY,AR7TMEFWUF0MB,Kay Hill Tyner,0,0,4,1347753600,Good flavor,"I had bought a Black and Decker one-cup coffee maker that used these pods.  It didn't work properly, but I have managed to use the pods with my old, stand-by coffee maker and am please with the flavor and convenience.  Someone had commented about a problem with some of the pods being sealed in the outer packaging.  I have not encountered that problem.  Overall, I am pleased with this purchase."
